,user_id,user_last_launch,app_two_out,mean_user,day,sum_user,var_user,std_user,cont_day,user_register,day_sum,last_regist,last_rigist_day,day_count
21429,564662,22,0.03333333333333333,,,,,,1,22,,0,,
21430,564679,30,0.4,,,,,,12,19,,11,,
21431,564762,27,0.03333333333333333,,,,,,1,27,,0,,
21432,564807,29,0.43333333333333335,,,,,,4,11,,18,,
21433,564813,21,0.03333333333333333,,,,,,1,21,,0,,
21434,564828,7,0.1,,,,,,1,3,,4,,
21435,564856,4,0.06666666666666667,,,,,,2,3,,1,,
21436,564869,30,0.4666666666666667,,,,,,1,15,,15,,
21437,564895,28,0.2,,,,,,3,21,,7,,
21438,564926,25,0.03333333333333333,,,,,,1,25,,0,,
21439,564928,15,0.03333333333333333,,,,,,1,15,,0,,
21440,564967,5,0.03333333333333333,,,,,,1,5,,0,,
21441,564981,18,0.1,,,,,,3,16,,2,,
21442,564994,29,0.1,,,,,,3,27,,2,,
21443,565009,21,0.03333333333333333,,,,,,1,21,,0,,
21444,565039,17,0.03333333333333333,,,,,,1,17,,0,,
21445,565044,29,0.06666666666666667,,,,,,2,28,,1,,
21446,565058,4,0.03333333333333333,,,,,,1,4,,0,,
21447,565074,24,0.03333333333333333,,,,,,1,24,,0,,
21448,565076,23,0.03333333333333333,,,,,,1,23,,0,,
21449,565087,21,0.3,,,,,,3,6,,15,,
21450,565099,19,0.06666666666666667,,,,,,2,18,,1,,
21451,565112,30,0.8,,,,,,16,3,,27,,
21452,565165,24,0.1,,,,,,1,18,,6,,
21453,565198,14,0.03333333333333333,,,,,,1,14,,0,,
21454,565217,13,0.03333333333333333,,,,,,1,13,,0,,
21455,565257,20,0.2,,,,,,1,14,,6,,
21456,565278,30,0.03333333333333333,,,,,,1,30,,0,,
21457,565299,29,0.1,,,,,,1,24,,5,,
21458,565305,27,0.13333333333333333,,,,,,4,24,,3,,
21459,565359,7,0.03333333333333333,,,,,,1,7,,0,,
21460,565386,22,0.1,,,,,,1,14,,8,,
21461,565425,22,0.13333333333333333,,,,,,2,10,,12,,
21462,565443,20,0.1,,,,,,2,17,,3,,
21463,565444,30,0.23333333333333334,,,,,,7,24,,6,,
21464,565459,24,0.1,,,,,,1,20,,4,,
21465,565497,28,0.3,,,,,,2,11,,17,,
21466,565512,21,0.2,,,,,,2,6,,15,,
21467,565581,24,0.03333333333333333,,,,,,1,24,,0,,
21468,565586,20,0.03333333333333333,,,,,,1,20,,0,,
21469,565618,29,0.1,,,,,,3,27,,2,,
21470,565626,27,0.26666666666666666,,,,,,2,7,,20,,
21471,565646,14,0.03333333333333333,,,,,,1,14,,0,,
21472,565706,30,0.13333333333333333,,,,,,1,22,,8,,
21473,565731,30,0.4,,,,,,12,19,,11,,
21474,565743,29,0.26666666666666666,,,,,,2,17,,12,,
21475,565817,22,0.03333333333333333,,,,,,1,22,,0,,
21476,565831,23,0.13333333333333333,,,,,,3,15,,8,,
21477,565847,30,0.3,,,,,,2,18,,12,,
21478,565895,24,0.13333333333333333,,,,,,2,9,,15,,
21479,565953,30,0.3,,,,,,9,22,,8,,
21480,565968,25,0.03333333333333333,,,,,,1,25,,0,,
21481,565977,14,0.03333333333333333,,,,,,1,14,,0,,
21482,566017,23,0.16666666666666666,,,,,,1,3,,20,,
21483,566031,30,0.03333333333333333,,,,,,1,30,,0,,
21484,566083,17,0.03333333333333333,,,,,,1,17,,0,,
21485,566085,30,0.13333333333333333,,,,,,4,27,,3,,
21486,566094,24,0.03333333333333333,,,,,,1,24,,0,,
21487,566135,30,0.5,,,,,,7,7,,23,,
21488,566213,24,0.03333333333333333,,,,,,1,24,,0,,
21489,566214,17,0.1,,,,,,1,13,,4,,
21490,566225,26,0.13333333333333333,,,,,,1,22,,4,,
21491,566229,27,0.23333333333333334,,,,,,2,18,,9,,
21492,566294,8,0.03333333333333333,,,,,,1,8,,0,,
21493,566327,24,0.03333333333333333,,,,,,1,24,,0,,
21494,566346,30,0.1,,,,,,3,28,,2,,
21495,566359,19,0.03333333333333333,,,,,,1,19,,0,,
21496,566363,10,0.1,,,,,,1,2,,8,,
21497,566399,30,0.5,,,,,,5,13,,17,,
21498,566420,20,0.13333333333333333,,,,,,3,7,,13,,
21499,566429,17,0.03333333333333333,,,,,,1,17,,0,,
21500,566463,23,0.03333333333333333,,,,,,1,23,,0,,
21501,566488,23,0.03333333333333333,,,,,,1,23,,0,,
21502,566512,13,0.03333333333333333,,,,,,1,13,,0,,
21503,566520,21,0.4,,,,,,2,2,,19,,
21504,566535,24,0.03333333333333333,,,,,,1,24,,0,,
21505,566536,30,0.5333333333333333,,,,,,11,14,,16,,
21506,566595,26,0.06666666666666667,,,,,,1,8,,18,,
21507,566610,15,0.03333333333333333,,,,,,1,15,,0,,
21508,566620,28,0.03333333333333333,,,,,,1,28,,0,,
21509,566639,30,0.8,,,,,,24,7,,23,,
21510,566656,29,0.03333333333333333,,,,,,1,29,,0,,
21511,566672,25,0.3,,,,,,4,13,,12,,
21512,566692,29,0.06666666666666667,,,,,,2,28,,1,,
21513,566701,19,0.13333333333333333,,,,,,1,14,,5,,
21514,566724,9,0.06666666666666667,,,,,,2,8,,1,,
21515,566771,29,0.06666666666666667,,,,,,2,28,,1,,
21516,566777,22,0.03333333333333333,,,,,,1,22,,0,,
21517,566863,23,0.03333333333333333,,,,,,1,23,,0,,
21518,567015,27,0.1,,,,,,1,21,,6,,
21519,567044,22,0.1,,,,,,2,12,,10,,
21520,567057,26,0.13333333333333333,,,,,,2,22,,4,,
21521,567084,30,0.23333333333333334,,,,,,7,24,,6,,
21522,567086,30,0.13333333333333333,,,,,,4,27,,3,,
21523,567112,20,0.06666666666666667,,,,,,1,18,,2,,
21524,567287,28,0.06666666666666667,,,,,,2,27,,1,,
21525,567296,28,0.03333333333333333,,,,,,1,28,,0,,
21526,567302,30,0.16666666666666666,,,,,,4,25,,5,,
21527,567341,29,0.06666666666666667,,,,,,2,28,,1,,
21528,567353,25,0.03333333333333333,,,,,,1,25,,0,,
21529,567393,30,0.2,,,,,,6,25,,5,,
21530,567400,24,0.03333333333333333,,,,,,1,24,,0,,
21531,567528,14,0.03333333333333333,,,,,,1,14,,0,,
21532,567552,26,0.03333333333333333,,,,,,1,26,,0,,
21533,567591,29,0.7333333333333333,,,,,,3,4,,25,,
21534,567598,27,0.03333333333333333,,,,,,1,27,,0,,
21535,567600,7,0.13333333333333333,,,,,,1,2,,5,,
21536,567655,8,0.03333333333333333,,,,,,1,8,,0,,
21537,567673,30,0.5,,,,,,2,6,,24,,
21538,567704,30,0.23333333333333334,,,,,,1,23,,7,,
21539,567729,21,0.2,,,,,,2,10,,11,,
21540,567768,30,0.1,,,,,,1,24,,6,,
21541,567803,27,0.26666666666666666,,,,,,2,2,,25,,
21542,567806,15,0.03333333333333333,,,,,,1,15,,0,,
21543,567854,22,0.03333333333333333,,,,,,1,22,,0,,
21544,567878,30,0.43333333333333335,,,,,,9,16,,14,,
21545,567905,13,0.03333333333333333,,,,,,1,13,,0,,
21546,567908,12,0.03333333333333333,,,,,,1,12,,0,,
21547,567914,28,0.3,,,,,,7,19,,9,,
21548,567931,8,0.06666666666666667,,,,,,2,7,,1,,
21549,567958,26,0.03333333333333333,,,,,,1,26,,0,,
21550,567960,19,0.06666666666666667,,,,,,2,18,,1,,
21551,567978,25,0.26666666666666666,,,,,,4,14,,11,,
21552,568065,30,0.2,,,,,,6,25,,5,,
21553,568066,2,0.03333333333333333,,,,,,1,2,,0,,
21554,568077,28,0.4,,,,,,3,13,,15,,
21555,568128,28,0.16666666666666666,,,,,,2,13,,15,,
21556,568132,14,0.03333333333333333,,,,,,1,14,,0,,
21557,568135,8,0.1,,,,,,3,6,,2,,
21558,568139,7,0.06666666666666667,,,,,,1,5,,2,,
21559,568149,23,0.1,,,,,,3,21,,2,,
21560,568176,27,0.4666666666666667,,,,,,3,12,,15,,
21561,568210,30,0.16666666666666666,,,,,,3,22,,8,,
21562,568219,28,0.13333333333333333,,,,,,1,7,,21,,
21563,568242,30,0.3,,,,,,4,20,,10,,
21564,568277,13,0.03333333333333333,,,,,,1,13,,0,,
21565,568362,11,0.03333333333333333,,,,,,1,11,,0,,
21566,568391,28,0.16666666666666666,,,,,,2,15,,13,,
21567,568413,23,0.16666666666666666,,,,,,2,16,,7,,
21568,568426,30,0.23333333333333334,,,,,,3,8,,22,,
21569,568478,30,0.13333333333333333,,,,,,1,26,,4,,
21570,568488,11,0.03333333333333333,,,,,,1,11,,0,,
21571,568547,25,0.1,,,,,,2,22,,3,,
21572,568572,25,0.13333333333333333,,,,,,2,19,,6,,
21573,568633,24,0.1,,,,,,2,17,,7,,
21574,568656,30,0.06666666666666667,,,,,,2,29,,1,,
21575,568660,30,0.26666666666666666,,,,,,3,20,,10,,
21576,568667,27,0.03333333333333333,,,,,,1,27,,0,,
21577,568710,17,0.06666666666666667,,,,,,1,9,,8,,
21578,568784,30,0.3,,,,,,9,22,,8,,
21579,568807,29,0.26666666666666666,,,,,,8,22,,7,,
21580,568813,20,0.16666666666666666,,,,,,1,14,,6,,
21581,568817,27,0.03333333333333333,,,,,,1,27,,0,,
21582,568900,12,0.1,,,,,,1,7,,5,,
21583,568929,14,0.16666666666666666,,,,,,2,6,,8,,
21584,568965,30,0.6333333333333333,,,,,,8,10,,20,,
21585,568979,15,0.03333333333333333,,,,,,1,15,,0,,
21586,568994,23,0.1,,,,,,1,17,,6,,
21587,568995,28,0.1,,,,,,2,13,,15,,
21588,569020,30,0.7333333333333333,,,,,,22,9,,21,,
21589,569059,27,0.26666666666666666,,,,,,2,4,,23,,
21590,569060,27,0.1,,,,,,2,21,,6,,
21591,569063,8,0.03333333333333333,,,,,,1,8,,0,,
21592,569158,24,0.26666666666666666,,,,,,1,16,,8,,
21593,569168,29,0.23333333333333334,,,,,,2,10,,19,,
21594,569179,29,0.7666666666666667,,,,,,4,5,,24,,
21595,569205,24,0.06666666666666667,,,,,,2,23,,1,,
21596,569208,24,0.06666666666666667,,,,,,1,5,,19,,
21597,569223,19,0.23333333333333334,,,,,,2,11,,8,,
21598,569241,16,0.03333333333333333,,,,,,1,16,,0,,
21599,569250,26,0.3,,,,,,9,18,,8,,
21600,569360,7,0.1,,,,,,3,5,,2,,
21601,569365,10,0.03333333333333333,,,,,,1,10,,0,,
21602,569368,26,0.03333333333333333,,,,,,1,26,,0,,
21603,569371,30,0.3333333333333333,,,,,,6,13,,17,,
21604,569395,28,0.13333333333333333,,,,,,1,21,,7,,
21605,569467,30,0.03333333333333333,,,,,,1,30,,0,,
21606,569501,30,0.1,,,,,,3,28,,2,,
21607,569504,23,0.03333333333333333,,,,,,1,23,,0,,
21608,569549,29,0.03333333333333333,,,,,,1,29,,0,,
21609,569559,21,0.03333333333333333,,,,,,1,21,,0,,
21610,569563,28,0.16666666666666666,,,,,,1,22,,6,,
21611,569568,1,0.03333333333333333,,,,,,1,1,,0,,
21612,569577,27,0.13333333333333333,,,,,,2,21,,6,,
21613,569578,10,0.03333333333333333,,,,,,1,10,,0,,
21614,569583,4,0.03333333333333333,,,,,,1,4,,0,,
21615,569594,15,0.03333333333333333,,,,,,1,15,,0,,
21616,569673,21,0.03333333333333333,,,,,,1,21,,0,,
21617,569681,13,0.06666666666666667,,,,,,2,12,,1,,
21618,569690,19,0.03333333333333333,,,,,,1,19,,0,,
21619,569693,12,0.06666666666666667,,,,,,1,10,,2,,
21620,569702,27,0.03333333333333333,,,,,,1,27,,0,,
21621,569710,30,0.9,,,,,,1,3,,27,,
21622,569722,27,0.03333333333333333,,,,,,1,27,,0,,
21623,569727,22,0.03333333333333333,,,,,,1,22,,0,,
21624,569740,26,0.13333333333333333,,,,,,1,15,,11,,
21625,569749,26,0.1,,,,,,2,22,,4,,
21626,569758,29,0.06666666666666667,,,,,,2,28,,1,,
21627,569776,30,0.03333333333333333,,,,,,1,30,,0,,
21628,569793,15,0.03333333333333333,,,,,,1,15,,0,,
21629,569800,25,0.06666666666666667,,,,,,1,22,,3,,
21630,569859,30,0.43333333333333335,,,,,,2,6,,24,,
21631,569882,26,0.13333333333333333,,,,,,4,23,,3,,
21632,569916,21,0.03333333333333333,,,,,,1,21,,0,,
21633,569989,11,0.1,,,,,,1,8,,3,,
21634,570011,28,0.06666666666666667,,,,,,1,19,,9,,
21635,570026,29,0.26666666666666666,,,,,,1,20,,9,,
21636,570050,30,0.1,,,,,,3,28,,2,,
21637,570096,14,0.03333333333333333,,,,,,1,14,,0,,
21638,570140,30,0.16666666666666666,,,,,,3,25,,5,,
21639,570156,27,0.1,,,,,,2,17,,10,,
21640,570185,24,0.03333333333333333,,,,,,1,24,,0,,
21641,570186,23,0.03333333333333333,,,,,,1,23,,0,,
21642,570208,28,0.03333333333333333,,,,,,1,28,,0,,
21643,570252,30,0.06666666666666667,,,,,,1,27,,3,,
21644,570259,30,0.6666666666666666,,,,,,8,10,,20,,
21645,570273,24,0.06666666666666667,,,,,,1,5,,19,,
21646,570279,26,0.13333333333333333,,,,,,2,22,,4,,
21647,570280,30,0.1,,,,,,3,28,,2,,
21648,570291,29,0.13333333333333333,,,,,,2,22,,7,,
21649,570292,30,0.13333333333333333,,,,,,1,9,,21,,
21650,570303,21,0.03333333333333333,,,,,,1,21,,0,,
21651,570356,24,0.26666666666666666,,,,,,2,10,,14,,
21652,570362,30,0.26666666666666666,,,,,,8,23,,7,,
21653,570377,29,0.36666666666666664,,,,,,3,8,,21,,
21654,570390,30,0.3333333333333333,,,,,,2,19,,11,,
21655,570399,24,0.03333333333333333,,,,,,1,24,,0,,
21656,570455,25,0.03333333333333333,,,,,,1,25,,0,,
21657,570460,27,0.06666666666666667,,,,,,2,26,,1,,
21658,570486,29,0.06666666666666667,,,,,,1,25,,4,,
21659,570494,29,0.06666666666666667,,,,,,2,28,,1,,
21660,570511,9,0.1,,,,,,1,1,,8,,
21661,570549,30,0.5333333333333333,,,,,,15,13,,17,,
21662,570552,28,0.23333333333333334,,,,,,1,13,,15,,
21663,570569,29,0.3333333333333333,,,,,,4,15,,14,,
21664,570572,7,0.1,,,,,,1,2,,5,,
21665,570576,29,0.1,,,,,,3,27,,2,,
21666,570594,30,0.16666666666666666,,,,,,3,22,,8,,
21667,570617,30,0.26666666666666666,,,,,,8,23,,7,,
21668,570635,29,0.16666666666666666,,,,,,2,21,,8,,
21669,570641,8,0.03333333333333333,,,,,,1,8,,0,,
21670,570677,20,0.03333333333333333,,,,,,1,20,,0,,
21671,570705,30,0.03333333333333333,,,,,,1,30,,0,,
21672,570745,21,0.03333333333333333,,,,,,1,21,,0,,
21673,570771,30,0.5333333333333333,,,,,,16,15,,15,,
21674,570790,29,0.03333333333333333,,,,,,1,29,,0,,
21675,570846,7,0.06666666666666667,,,,,,1,5,,2,,
21676,570852,28,0.03333333333333333,,,,,,1,28,,0,,
21677,570879,10,0.06666666666666667,,,,,,1,4,,6,,
21678,570929,30,0.4,,,,,,12,19,,11,,
21679,570972,22,0.03333333333333333,,,,,,1,22,,0,,
21680,570999,16,0.03333333333333333,,,,,,1,16,,0,,
21681,571015,24,0.03333333333333333,,,,,,1,24,,0,,
21682,571024,28,0.23333333333333334,,,,,,7,22,,6,,
21683,571067,27,0.13333333333333333,,,,,,2,22,,5,,
21684,571072,28,0.13333333333333333,,,,,,1,24,,4,,
21685,571089,30,0.1,,,,,,3,28,,2,,
21686,571114,30,0.03333333333333333,,,,,,1,30,,0,,
21687,571125,16,0.06666666666666667,,,,,,2,15,,1,,
21688,571132,29,0.03333333333333333,,,,,,1,29,,0,,
21689,571146,12,0.03333333333333333,,,,,,1,12,,0,,
21690,571170,30,0.06666666666666667,,,,,,2,29,,1,,
21691,571220,30,0.3333333333333333,,,,,,2,1,1158.0,29,,
21692,571230,29,0.6333333333333333,,,,,,4,8,,21,,
21693,571263,23,0.1,,,,,,1,14,,9,,
21694,571347,30,0.13333333333333333,,,,,,1,6,,24,,
21695,571459,15,0.03333333333333333,,,,,,1,15,,0,,
21696,571543,17,0.13333333333333333,,,,,,1,9,,8,,
21697,571546,14,0.03333333333333333,,,,,,1,14,,0,,
21698,571549,24,0.03333333333333333,,,,,,1,24,,0,,
21699,571583,22,0.03333333333333333,,,,,,1,22,,0,,
21700,571656,25,0.03333333333333333,,,,,,1,25,,0,,
21701,571661,9,0.06666666666666667,,,,,,2,8,,1,,
21702,571671,30,0.5666666666666667,,,,,,16,13,,17,,
21703,571687,23,0.1,,,,,,1,12,,11,,
21704,571712,23,0.1,,,,,,1,17,,6,,
21705,571744,30,0.03333333333333333,,,,,,1,30,,0,,
21706,571772,30,0.1,,,,,,3,28,,2,,
21707,571815,29,0.03333333333333333,,,,,,1,29,,0,,
21708,571832,30,0.03333333333333333,,,,,,1,30,,0,,
21709,571841,29,0.1,,,,,,3,27,,2,,
21710,571857,30,0.1,,,,,,3,28,,2,,
21711,571877,20,0.03333333333333333,,,,,,1,20,,0,,
21712,571963,23,0.03333333333333333,,,,,,1,23,,0,,
21713,571979,30,0.03333333333333333,,,,,,1,30,,0,,
21714,572014,13,0.03333333333333333,,,,,,1,13,,0,,
21715,572017,13,0.06666666666666667,,,,,,2,12,,1,,
21716,572019,30,0.3333333333333333,,,,,,10,21,,9,,
21717,572110,19,0.03333333333333333,,,,,,1,19,,0,,
21718,572139,30,0.7333333333333333,,,,,,20,8,,22,,
21719,572179,16,0.03333333333333333,,,,,,1,16,,0,,
21720,572227,5,0.03333333333333333,,,,,,1,5,,0,,
21721,572251,4,0.03333333333333333,,,,,,1,4,,0,,
21722,572260,19,0.03333333333333333,,,,,,1,19,,0,,
21723,572293,30,0.03333333333333333,,,,,,1,30,,0,,
21724,572298,28,0.06666666666666667,,,,,,1,8,,20,,
21725,572303,3,0.03333333333333333,,,,,,1,3,,0,,
21726,572375,24,0.03333333333333333,,,,,,1,24,,0,,
21727,572381,15,0.03333333333333333,,,,,,1,15,,0,,
21728,572386,24,0.03333333333333333,,,,,,1,24,,0,,
21729,572455,29,0.2,,,,,,6,24,,5,,
21730,572477,30,0.36666666666666664,,,,,,5,4,,26,,
21731,572484,13,0.06666666666666667,,,,,,1,8,,5,,
21732,572532,24,0.03333333333333333,,,,,,1,24,,0,,
21733,572562,25,0.06666666666666667,,,,,,1,11,,14,,
21734,572574,30,0.6666666666666666,,,,,,20,11,,19,,
21735,572582,30,0.6333333333333333,,,,,,3,10,,20,,
21736,572590,30,0.1,,,,,,3,28,,2,,
21737,572605,30,0.03333333333333333,,,,,,1,30,,0,,
21738,572644,30,0.13333333333333333,,,,,,3,26,,4,,
21739,572651,30,0.7,,,,,,8,7,,23,,
21740,572688,15,0.13333333333333333,,,,,,2,10,,5,,
21741,572712,30,0.16666666666666666,,,,,,3,23,,7,,
21742,572718,23,0.3,,,,,,2,3,,20,,
21743,572728,27,0.06666666666666667,,,,,,1,24,,3,,
21744,572745,30,0.8,,,,,,3,6,,24,,
21745,572801,29,0.03333333333333333,,,,,,1,29,,0,,
21746,572825,21,0.26666666666666666,,,,,,2,7,,14,,
21747,572833,30,0.06666666666666667,,,,,,2,29,,1,,
21748,572861,5,0.1,,,,,,1,1,,4,,
21749,572871,19,0.1,,,,,,1,4,,15,,
21750,572896,24,0.03333333333333333,,,,,,1,24,,0,,
21751,572901,30,0.23333333333333334,,,,,,2,7,,23,,
21752,572940,30,0.03333333333333333,,,,,,1,30,,0,,
21753,572961,15,0.13333333333333333,,,,,,1,8,,7,,
21754,572974,22,0.03333333333333333,,,,,,1,22,,0,,
21755,572983,15,0.1,,,,,,3,13,,2,,
21756,573029,30,0.13333333333333333,,,,,,2,19,,11,,
21757,573032,23,0.03333333333333333,,,,,,1,23,,0,,
21758,573036,30,0.2,,,,,,6,25,,5,,
21759,573196,30,0.43333333333333335,,,,,,13,18,,12,,
21760,573214,30,0.16666666666666666,,,,,,5,26,,4,,
21761,573231,26,0.13333333333333333,,,,,,1,20,,6,,
21762,573237,29,0.26666666666666666,,,,,,3,18,,11,,
21763,573264,19,0.03333333333333333,,,,,,1,19,,0,,
21764,573278,23,0.2,,,,,,3,5,,18,,
21765,573279,28,0.6333333333333333,,,,,,7,6,,22,,
21766,573289,11,0.03333333333333333,,,,,,1,11,,0,,
21767,573315,30,0.43333333333333335,,,,,,13,18,,12,,
21768,573354,30,0.2,,,,,,2,16,,14,,
21769,573376,23,0.1,,,,,,1,16,,7,,
21770,573393,30,0.06666666666666667,,,,,,2,29,,1,,
21771,573403,30,0.06666666666666667,,,,,,2,29,,1,,
21772,573405,17,0.06666666666666667,,,,,,2,16,,1,,
21773,573422,2,0.03333333333333333,,,,,,1,2,,0,,
21774,573466,22,0.03333333333333333,,,,,,1,22,,0,,
21775,573483,18,0.03333333333333333,,,,,,1,18,,0,,
21776,573512,14,0.06666666666666667,,,,,,2,13,,1,,
21777,573545,25,0.1,,,,,,3,23,,2,,
21778,573611,22,0.03333333333333333,,,,,,1,22,,0,,
21779,573660,28,0.03333333333333333,,,,,,1,28,,0,,
21780,573700,25,0.1,,,,,,1,22,,3,,
21781,573725,27,0.13333333333333333,,,,,,2,22,,5,,
21782,573756,12,0.03333333333333333,,,,,,1,12,,0,,
21783,573810,4,0.03333333333333333,,,,,,1,4,,0,,
21784,573816,29,0.13333333333333333,,,,,,1,10,,19,,
21785,573910,30,0.16666666666666666,,,,,,1,22,,8,,
21786,573912,25,0.1,,,,,,1,20,,5,,
21787,573935,29,0.06666666666666667,,,,,,1,27,,2,,
21788,573939,9,0.2,,,,,,2,3,,6,,
21789,573966,29,0.2,,,,,,2,9,,20,,
21790,573972,26,0.1,,,,,,2,23,,3,,
21791,574009,30,0.4,,,,,,12,19,,11,,
21792,574046,30,0.26666666666666666,,,,,,8,23,,7,,
21793,574048,22,0.1,,,,,,1,6,,16,,
21794,574051,8,0.03333333333333333,,,,,,1,8,,0,,
21795,574078,30,0.1,,,,,,3,28,,2,,
21796,574118,21,0.03333333333333333,,,,,,1,21,,0,,
21797,574156,18,0.1,,,,,,3,16,,2,,
21798,574177,30,0.06666666666666667,,,,,,2,29,,1,,
21799,574178,13,0.03333333333333333,,,,,,1,13,,0,,
21800,574271,16,0.06666666666666667,,,,,,2,15,,1,,
21801,574295,30,0.06666666666666667,,,,,,1,24,,6,,
21802,574341,27,0.03333333333333333,,,,,,1,27,,0,,
21803,574354,30,0.4,,,,,,12,19,,11,,
21804,574397,30,0.4,,,,,,2,17,,13,,
21805,574398,28,0.16666666666666666,,,,,,1,19,,9,,
21806,574432,1,0.03333333333333333,,,,,,1,1,,0,,
21807,574440,21,0.03333333333333333,,,,,,1,21,,0,,
21808,574445,22,0.1,,,,,,2,3,,19,,
21809,574485,14,0.03333333333333333,,,,,,1,14,,0,,
21810,574497,25,0.03333333333333333,,,,,,1,25,,0,,
21811,574535,27,0.13333333333333333,,,,,,1,22,,5,,
21812,574552,30,0.4666666666666667,,,,,,4,9,,21,,
21813,574555,23,0.03333333333333333,,,,,,1,23,,0,,
21814,574628,18,0.13333333333333333,,,,,,4,15,,3,,
21815,574640,28,0.13333333333333333,,,,,,1,20,,8,,
21816,574698,19,0.1,,,,,,3,17,,2,,
21817,574707,8,0.03333333333333333,,,,,,1,8,,0,,
21818,574712,24,0.03333333333333333,,,,,,1,24,,0,,
21819,574742,30,0.5,,,,,,4,7,,23,,
21820,574766,22,0.03333333333333333,,,,,,1,22,,0,,
21821,574784,27,0.03333333333333333,,,,,,1,27,,0,,
21822,574801,30,0.8333333333333334,,,,,,5,5,,25,,
21823,574816,29,0.36666666666666664,,,,,,3,12,,17,,
21824,574825,30,0.2,,,,,,2,21,,9,,
21825,574895,18,0.03333333333333333,,,,,,1,18,,0,,
21826,574905,16,0.06666666666666667,,,,,,1,10,,6,,
21827,574909,30,0.06666666666666667,,,,,,2,29,,1,,
21828,574915,14,0.03333333333333333,,,,,,1,14,,0,,
21829,574916,30,0.23333333333333334,,,,,,7,24,,6,,
21830,574920,30,0.43333333333333335,,,,,,4,17,,13,,
21831,574960,30,0.13333333333333333,,,,,,4,27,,3,,
21832,574976,14,0.03333333333333333,,,,,,1,14,,0,,
21833,574983,28,0.1,,,,,,3,26,,2,,
21834,574992,23,0.03333333333333333,,,,,,1,23,,0,,
21835,575009,30,0.5666666666666667,,,,,,4,5,,25,,
21836,575012,28,0.03333333333333333,,,,,,1,28,,0,,
21837,575024,25,0.06666666666666667,,,,,,2,24,,1,,
21838,575083,30,0.03333333333333333,,,,,,1,30,,0,,
21839,575089,30,0.13333333333333333,,,,,,4,27,,3,,
21840,575224,22,0.16666666666666666,,,,,,1,9,,13,,
21841,575240,27,0.1,,,,,,2,23,,4,,
21842,575275,27,0.5,,,,,,2,4,,23,,
21843,575284,22,0.03333333333333333,,,,,,1,22,,0,,
21844,575287,22,0.3333333333333333,,,,,,1,6,,16,,
21845,575300,30,0.03333333333333333,,,,,,1,30,,0,,
21846,575326,18,0.06666666666666667,,,,,,1,14,,4,,
21847,575342,30,0.36666666666666664,,,,,,10,18,,12,,
21848,575343,30,0.3333333333333333,,,,,,2,12,,18,,
21849,575359,28,0.03333333333333333,,,,,,1,28,,0,,
21850,575386,30,0.16666666666666666,,,,,,5,26,,4,,
21851,575402,30,0.5,,,,,,11,15,,15,,
21852,575446,8,0.03333333333333333,,,,,,1,8,,0,,
21853,575458,27,0.03333333333333333,,,,,,1,27,,0,,
21854,575501,30,0.6,,,,,,17,12,,18,,
21855,575510,30,0.5666666666666667,,,,,,17,14,,16,,
21856,575583,8,0.1,,,,,,3,6,,2,,
21857,575585,23,0.03333333333333333,,,,,,1,23,,0,,
21858,575645,9,0.03333333333333333,,,,,,1,9,,0,,
21859,575670,30,0.03333333333333333,,,,,,1,30,,0,,
21860,575672,20,0.03333333333333333,,,,,,1,20,,0,,
21861,575682,18,0.1,,,,,,1,14,,4,,
21862,575696,21,0.03333333333333333,,,,,,1,21,,0,,
21863,575833,20,0.03333333333333333,,,,,,1,20,,0,,
21864,575882,20,0.4666666666666667,,,,,,14,7,,13,,
21865,575940,16,0.06666666666666667,,,,,,1,9,,7,,
21866,575941,14,0.03333333333333333,,,,,,1,14,,0,,
21867,575945,24,0.13333333333333333,,,,,,1,13,,11,,
21868,575991,29,0.06666666666666667,,,,,,1,23,,6,,
21869,576039,23,0.03333333333333333,,,,,,1,23,,0,,
21870,576042,29,0.06666666666666667,,,,,,1,23,,6,,
21871,576052,30,0.03333333333333333,,,,,,1,30,,0,,
21872,576091,29,0.7,,,,,,1,7,,22,,
21873,576117,12,0.03333333333333333,,,,,,1,12,,0,,
21874,576153,24,0.03333333333333333,,,,,,1,24,,0,,
21875,576172,28,0.03333333333333333,,,,,,1,28,,0,,
21876,576178,30,0.16666666666666666,,,,,,3,24,,6,,
21877,576221,2,0.06666666666666667,,,,,,2,1,,1,,
21878,576223,7,0.03333333333333333,,,,,,1,7,,0,,
21879,576364,28,0.13333333333333333,,,,,,2,22,,6,,
21880,576376,7,0.03333333333333333,,,,,,1,7,,0,,
21881,576377,30,0.9333333333333333,,,,,,13,2,,28,,
21882,576393,29,0.6,,,,,,11,5,,24,,
21883,576427,21,0.2,,,,,,3,12,,9,,
21884,576444,30,0.23333333333333334,,,,,,7,24,,6,,
21885,576445,30,0.4,,,,,,12,19,,11,,
21886,576449,15,0.06666666666666667,,,,,,2,14,,1,,
21887,576458,30,1.0,,,,,,30,1,,29,,
21888,576484,13,0.1,,,,,,1,6,,7,,
21889,576485,29,0.03333333333333333,,,,,,1,29,,0,,
21890,576539,28,0.03333333333333333,,,,,,1,28,,0,,
21891,576581,29,0.03333333333333333,,,,,,1,29,,0,,
21892,576758,30,0.3,,,,,,6,13,,17,,
21893,576774,30,0.03333333333333333,,,,,,1,30,,0,,
21894,576792,22,0.06666666666666667,,,,,,1,19,,3,,
